SMILES,absorption,emission,phosphorescence_peak,hl_gap,soqy,flqy,metal_complex,reference_DOI
Cc1ccc(-c2ccc(-c3ccc(C)cc3)c(/C(=C(/c3ccccc3)c3cc(-c4ccc(C)cc4)ccc3-c3ccc(C)cc3)c3ccccc3)c2)cc1,282.0,492.0,,,,0.32,,DOI: 10.1021/acs.orglett.5b03152
c1ccc(/C(=C(\c2ccccc2)c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc2)c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc2)cc1,291.0,494.0,,,,0.38,,DOI: 10.1021/acs.orglett.5b03152
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)cc4)cc3/C(=C(/c3ccccc3)c3cc(-c4ccc(C)cc4)ccc3-c3ccc(-c4ccc(C)cc4)cc3)c3ccccc3)cc2)cc1,295.0,498.0,,,,0.3,,DOI: 10.1021/acs.orglett.5b03152
c1ccc(/C(=C(\c2ccccc2)c2cc(-c3ccc(-c4ccccc4)cc3)ccc2-c2ccc(-c3ccccc3)cc2)c2cc(-c3ccc(-c4ccccc4)cc3)ccc2-c2ccc(-c3ccccc3)cc2)cc1,302.0,496.0,,,,0.32,,DOI: 10.1021/acs.orglett.5b03152
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(C)cc5)cc4)c(/C(=C(/c4ccccc4)c4cc(-c5ccc(-c6ccc(C)cc6)cc5)ccc4-c4ccc(-c5ccc(C)cc5)cc4)c4ccccc4)c3)cc2)cc1,308.0,498.0,,,,0.3,,DOI: 10.1021/acs.orglett.5b03152
CC(C)c1cc(N(C)C)c(C#N)c2c1-c1cccc3cccc-2c13,430.0,554.0,,,,0.22,,DOI: 10.1021/ol403470d
N#Cc1c(N2CCCC2)cc(-c2ccccc2)c2c1-c1cccc3cccc-2c13,428.0,550.0,,,,0.25,,DOI: 10.1021/ol403470d
N#Cc1c(N2CCCCC2)cc(-c2cccs2)c2c1-c1cccc3cccc-2c13,458.0,555.0,,,,0.3,,DOI: 10.1021/ol403470d
COc1ccc(-c2cc(N3CCCCC3)c(C#N)c3c2-c2cccc4cccc-3c24)cc1,430.0,552.0,,,,0.36,,DOI: 10.1021/ol403470d
N#Cc1c(N2CCCCC2)cc(-c2ccc3c(c2)OCO3)c2c1-c1cccc3cccc-2c13,429.0,552.0,,,,0.3,,DOI: 10.1021/ol403470d
COc1cc(-c2cc(N3CCCCC3)c(C#N)c3c2-c2cccc4cccc-3c24)cc(OC)c1OC,430.0,545.0,,,,0.28,,DOI: 10.1021/ol403470d
N#Cc1c(N2CCCCC2)cc(-c2ccc(O)cc2)c2c1-c1cccc3cccc-2c13,432.0,550.0,,,,0.038,,DOI: 10.1021/ol403470d
O=C1c2ccccc2-c2c(-c3ccccc3O)[nH]c(=O)n21,394.0,477.0,,,,0.59,,DOI: 10.1021/ol061520n
Cc1cccc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1O,392.0,473.0,,,,0.6,,DOI: 10.1021/ol061520n
Cc1ccc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,393.0,475.0,,,,0.62,,DOI: 10.1021/ol061520n
Cc1ccc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c(O)c1,393.0,474.0,,,,0.63,,DOI: 10.1021/ol061520n
COc1cccc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1O,396.0,471.0,,,,0.75,,DOI: 10.1021/ol061520n
COc1ccc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,399.0,481.0,,,,0.66,,DOI: 10.1021/ol061520n
O=C1c2ccccc2-c2c(-c3cccc(Cl)c3O)[nH]c(=O)n21,391.0,470.0,,,,0.65,,DOI: 10.1021/ol061520n
O=C1c2ccccc2-c2c(-c3cc(Cl)ccc3O)[nH]c(=O)n21,395.0,475.0,,,,0.78,,DOI: 10.1021/ol061520n
Cc1cc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)cc1Cl,399.0,478.0,,,,0.61,,DOI: 10.1021/ol061520n
O=C1c2ccccc2-c2c(-c3cc(Br)ccc3O)[nH]c(=O)n21,396.0,474.0,,,,0.61,,DOI: 10.1021/ol061520n
COc1cc(C=O)cc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1O,390.0,467.0,,,,0.93,,DOI: 10.1021/ol061520n
COC(=O)c1ccc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,395.0,474.0,,,,0.86,,DOI: 10.1021/ol061520n
CCOC(=O)c1ccc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,399.0,474.0,,,,0.59,,DOI: 10.1021/ol061520n
COc1ccc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c(OC)c1,406.0,488.0,,,,0.57,,DOI: 10.1021/ol061520n
COc1ccc(OC)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,399.0,462.0,,,,0.58,,DOI: 10.1021/ol061520n
COc1ccc2c(c1)nc(-c1ccccc1)n2-c1ccccc1,268.0,391.0,,,,,,DOI: 10.1021/ol202807d
c1ccc(-c2nc3nc4ccccc4nc3n2-c2ccccc2)cc1,348.0,409.0,,,,,,DOI: 10.1021/ol202807d
Clc1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,295.0,367.0,,,,,,DOI: 10.1021/ol202807d
c1ccc(N(c2ccccc2)c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc1,339.0,444.0,,,,,,DOI: 10.1021/ol202807d
c1ccc(-c2nc3cc4c(cc3n2-c2ccccc2)nc(-c2ccccc2)n4-c2ccccc2)cc1,330.0,397.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-c2nc3nccnc3n2-c2ccccc2)cc1,371.0,477.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-c2nc3nc4ccccc4nc3n2-c2ccccc2)cc1,411.0,528.0,,,,,,DOI: 10.1021/ol202807d
c1ccc(-n2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc3nccnc32)cc1,339.0,490.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-c2nc3nccnc3n2-c2ccc(N(C)C)cc2)cc1,371.0,472.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-n2c(-c3ccncc3)nc3nccnc32)cc1,309.0,405.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-c2nc3cc(C(F)(F)F)ccc3n2-c2ccccc2)cc1,332.0,406.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-n2c(-c3ccncc3)nc3ccccc32)cc1,299.0,556.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,325.0,397.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-n2c(-c3ccc(C#N)cc3)nc3ccccc32)cc1,308.0,586.0,,,,,,DOI: 10.1021/ol202807d
CN(C)c1ccc(-c2nc3nc4ccccc4nc3n2-c2ccc(C(C)(C)C)cc2)cc1,411.0,529.0,,,,,,DOI: 10.1021/ol202807d
c1ccc2c(c1)nc1ccccn12,344.0,414.0,,,,,,DOI: 10.1021/ol202807d
c1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)s2)cc1,367.0,463.0,,,,0.43,,DOI: 10.1021/ol200231z
COc1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)s2)cc1,357.0,457.0,,,,0.16,,DOI: 10.1021/ol200231z
Fc1ccc(C2=NC(c3ccccc3)C(N(c3ccccc3)c3ccccc3)S2)cc1,363.0,461.0,,,,0.25,,DOI: 10.1021/ol200231z
Clc1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)s2)cc1,371.0,474.0,,,,0.56,,DOI: 10.1021/ol200231z
Clc1ccc(-c2nc(-c3ccccc3)sc2N(c2ccccc2)c2ccccc2)cc1,366.0,463.0,,,,0.33,,DOI: 10.1021/ol200231z
COc1ccc(N(c2ccc(OC)cc2)c2sc(-c3ccc(Cl)cc3)nc2-c2ccccc2)cc1,393.0,509.0,,,,0.29,,DOI: 10.1021/ol200231z
c1cc2c(N3CCCCC3)c3ccc(=[N+]4CCCCC4)cc-3oc2cc1N1CCCCC1,491.0,562.0,,,,0.14,,DOI: 10.1021/ol800526s
CCN(CC)c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,499.0,558.0,,,,0.11,,DOI: 10.1021/ol800526s
CCC(C)Nc1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,456.0,537.0,,,,0.85,,DOI: 10.1021/ol800526s
C[C@H](Nc1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12)C(=O)OC(C)(C)C,462.0,544.0,,,,0.9,,DOI: 10.1021/ol800526s
c1ccc(CSc2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,598.0,619.0,,,,0.79,,DOI: 10.1021/ol800526s
COC(=O)C1CCN(c2ccc3c(N4CCCCC4)c4ccc(=[N+]5CCC(C(=O)OC)CC5)cc-4oc3c2)CC1,482.0,552.0,,,,0.02,,DOI: 10.1021/ol800526s
N=c1oc2cccc3c4c(-c5ccccc5)oc5cccc(c(c1-c1ccccc1)c23)c54,397.0,488.0,,,,0.04,,DOI: 10.1021/acs.orglett.5b02042
Cc1ccc(-c2oc3cccc4c5c(-c6ccc(C)cc6)c(=N)oc6cccc(c2c34)c65)cc1,400.0,495.0,,,,0.1,,DOI: 10.1021/acs.orglett.5b02042
COc1ccc(-c2oc3cccc4c5c(-c6ccc(OC)cc6)c(=N)oc6cccc(c2c34)c65)cc1,408.0,505.0,,,,0.35,,DOI: 10.1021/acs.orglett.5b02042
COc1ccc(-c2oc3cccc4c5c(-c6ccc(OC)c(OC)c6)c(=N)oc6cccc(c2c34)c65)cc1OC,410.0,510.0,,,,0.41,,DOI: 10.1021/acs.orglett.5b02042
O=S(=O)(/N=c1\oc2cccc3c4c(-c5ccccc5)oc5cccc(c(c1-c1ccccc1)c23)c54)C(F)(F)F,460.0,558.0,,,,0.92,,DOI: 10.1021/acs.orglett.5b02042
Cc1ccc(-c2oc3cccc4c5c(-c6ccc(C)cc6)/c(=N/S(=O)(=O)C(F)(F)F)oc6cccc(c2c34)c65)cc1,470.0,577.0,,,,0.93,,DOI: 10.1021/acs.orglett.5b02042
COc1ccc(-c2oc3cccc4c5c(-c6ccc(OC)cc6)/c(=N/S(=O)(=O)C(F)(F)F)oc6cccc(c2c34)c65)cc1,480.0,612.0,,,,0.96,,DOI: 10.1021/acs.orglett.5b02042
COc1ccc(-c2oc3cccc4c5c(-c6ccc(OC)c(OC)c6)/c(=N/S(=O)(=O)C(F)(F)F)oc6cccc(c2c34)c65)cc1OC,485.0,613.0,,,,0.1,,DOI: 10.1021/acs.orglett.5b02042
Cc1ccc(C(=O)/N=c2\oc3cccc4c5c(-c6ccccc6)oc6cccc(c(c2-c2ccccc2)c34)c65)cc1,385.0,535.0,,,,0.17,,DOI: 10.1021/acs.orglett.5b02042
Cc1ccc(S(=O)(=O)/N=c2\oc3cccc4c5c(-c6ccccc6)oc6cccc(c(c2-c2ccccc2)c34)c65)cc1,445.0,560.0,,,,0.64,,DOI: 10.1021/acs.orglett.5b02042
c1ccc2nc3c(nc2c1)c1c2n3CCCN2CCCC1,408.0,470.0,,,,0.4,,DOI: 10.1021/ol061827m
C1CCN2CCCn3c2c(c2c3=NCCN=2)C1,352.0,416.0,,,,0.36,,DOI: 10.1021/ol061827m
COC(=O)C1=C(C(=O)OC)C2=C[C@H]3c4ccccc4[C@]2([Se]1)c1ccccc13,370.0,494.0,,,,0.86,,DOI: 10.1021/ol2013523
O=C(O)C1=C(C(=O)O)C2=C[C@H]3c4ccccc4[C@]2([Se]1)c1ccccc13,421.0,507.0,,,,0.38,,DOI: 10.1021/ol2013523
O=C1OC(=O)C2=C1[Se][C@]13C2=C[C@H](c2ccccc21)c1ccccc13,421.0,517.0,,,,0.62,,DOI: 10.1021/ol2013523
COC(=O)C1=C(C(=O)OC)C2=C[C@H]3c4ccccc4[C@]2(S1)c1ccccc13,359.0,488.0,,,,1.0,,DOI: 10.1021/ol2013523
O=C(O)C1=C(C(=O)O)C2=C[C@H]3c4ccccc4[C@]2(S1)c1ccccc13,410.0,503.0,,,,0.72,,DOI: 10.1021/ol2013523
O=C1OC(=O)C2=C1S[C@]13C2=C[C@H](c2ccccc21)c1ccccc13,421.0,514.0,,,,0.95,,DOI: 10.1021/ol2013523
COC(=O)C1=C(C(=O)OC)[Se](=O)[C@]23C1=C[C@H](c1ccccc12)c1ccccc13,341.0,495.0,,,,0.03,,DOI: 10.1021/ol2013523
CCOC(CN1C(=O)C2=C(c3ccc(OC)c(OC)c3)N(CC(OCC)OCC)C(=O)C2=C1c1ccc(OC)c(OC)c1)OCC,495.0,538.0,,,,0.9,,DOI: 10.1021/ol300674v
CCCCCCCCCCCCOc1ccc(C2=C3C(=O)N(CC(OCC)OCC)C(c4ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)=C3C(=O)N2CC(OCC)OCC)cc1OCCCCCCCCCCCC,496.0,541.0,,,,0.9,,DOI: 10.1021/ol300674v
CCOC(CN1C(=O)C2=C(c3cccs3)N(CC(OCC)OCC)C(=O)C2=C1c1cccs1)OCC,533.0,557.0,,,,0.41,,DOI: 10.1021/ol300674v
CCOC(CN1C(=O)C2=C(c3ccsc3)N(CC(OCC)OCC)C(=O)C2=C1c1ccsc1)OCC,493.0,524.0,,,,0.9,,DOI: 10.1021/ol300674v
CCOC(CN1C(=O)C2=C(c3cc4cc(C(C)(C)C)cc(C(C)(C)C)c4o3)N(CC(OCC)OCC)C(=O)C2=C1c1cc2cc(C(C)(C)C)cc(C(C)(C)C)c2o1)OCC,580.0,594.0,,,,0.75,,DOI: 10.1021/ol300674v
CCCCCCCCCCOc1ccc2cc(C3=C4C(=O)N(CC(OCC)OCC)C(c5cc6ccc(OCCCCCCCCCC)cc6o5)=C4C(=O)N3CC(OCC)OCC)oc2c1,595.0,613.0,,,,0.75,,DOI: 10.1021/ol300674v
COc1cc2c(cc1OC)C1=C3C(=O)N4C=Cc5cc(OC)c(OC)cc5C4=C3C(=O)N1C=C2,593.0,597.0,,,,0.85,,DOI: 10.1021/ol300674v
CCCCCCCCCCCCOc1cc2c(cc1OCCCCCCCCCCCC)C1=C3C(=O)N4C=Cc5cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc5C4=C3C(=O)N1C=C2,590.0,597.0,,,,0.8,,DOI: 10.1021/ol300674v
O=C1C2=C3c4sccc4C=CN3C(=O)C2=C2c3sccc3C=CN12,605.0,609.0,,,,0.75,,DOI: 10.1021/ol300674v
O=C1C2=C3c4ccsc4C=CN3C(=O)C2=C2c3ccsc3C=CN12,575.0,578.0,,,,0.8,,DOI: 10.1021/ol300674v
CC(C)(C)c1cc(C(C)(C)C)c2oc3c(c2c1)C=CN1C(=O)C2=C4c5oc6c(C(C)(C)C)cc(C(C)(C)C)cc6c5C=CN4C(=O)C2=C31,643.0,651.0,,,,0.99,,DOI: 10.1021/ol300674v
CCCCCCCCCCOc1ccc2c3c(oc2c1)C1=C2C(=O)N4C=Cc5c(oc6cc(OCCCCCCCCCC)ccc56)C4=C2C(=O)N1C=C3,648.0,653.0,,,,0.7,,DOI: 10.1021/ol300674v
c1ccc(-c2c3c(c(-c4ccccc4)c4c2-c2ccccc2C4)-c2ccccc2C3)cc1,329.0,375.0,,,,0.74,,DOI: 10.1021/ol025972l
c1ccc(-c2c3c(cc4c2-c2ccccc2C4)-c2ccccc2C3)cc1,331.0,364.0,,,,0.78,,DOI: 10.1021/ol025972l
c1ccc2c(c1)Cc1cc3c(cc1-2)Cc1ccccc1-3,333.0,340.0,,,,0.73,,DOI: 10.1021/ol025972l
COc1ccc(C(=O)OCc2c(C)c(=O)n3c(=O)c(C)c(C)n23)cc1,377.0,461.0,,,,0.637,,DOI: 10.1021/acs.orglett.7b00416
COc1cc(OC)cc(C(=O)OCc2c(C)c(=O)n3c(=O)c(C)c(C)n23)c1,378.0,462.0,,,,0.638,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(C)n2c(COC(=O)c3ccccc3O)c(C)c(=O)n2c1=O,379.0,465.0,,,,0.641,,DOI: 10.1021/acs.orglett.7b00416
Cc1ccc(C(=O)OCc2c(C)c(=O)n3c(=O)c(C)c(C)n23)cc1,376.0,460.0,,,,0.632,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(C)n2c(COC(=O)c3ccccc3I)c(C)c(=O)n2c1=O,377.0,461.0,,,,0.634,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(C)n2c(COC(=O)c3ccc(F)cc3)c(C)c(=O)n2c1=O,375.0,460.0,,,,0.631,,DOI: 10.1021/acs.orglett.7b00416
COc1ccccc1CC(=O)OCc1c(C)c(=O)n2c(=O)c(C)c(C)n12,377.0,461.0,,,,0.636,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(C)n2c(COC(=O)CNC(=O)OC(C)(C)C)c(C)c(=O)n2c1=O,374.0,459.0,,,,0.63,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(COC(=O)c2ccccc2Cl)n2c(OCC(=O)c3ccccc3Cl)c(C)c(=O)n2c1=O,381.0,459.0,,,,0.841,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(COC(=O)c2ccccc2Br)n2c(OCC(=O)c3ccccc3Br)c(C)c(=O)n2c1=O,382.0,458.0,,,,0.841,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(COC(=O)c2ccc(I)cc2)n2c(OCC(=O)c3ccc(I)cc3)c(C)c(=O)n2c1=O,387.0,458.0,,,,0.842,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(COC(=O)c2ccccc2)n2c(OCC(=O)c3ccccc3)c(C)c(=O)n2c1=O,381.0,457.0,,,,0.839,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(COC(=O)Cc2c[nH]c3ccccc23)n2c(OCC(=O)Cc3c[nH]c4ccccc34)c(C)c(=O)n2c1=O,382.0,452.0,,,,0.715,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(COC(=O)Cc2cccc3ccccc23)n2c(OCC(=O)Cc3cccc4ccccc34)c(C)c(=O)n2c1=O,379.0,458.0,,,,0.84,,DOI: 10.1021/acs.orglett.7b00416
Cc1c(COC(=O)Cc2ccccc2)n2c(OCC(=O)Cc3ccccc3)c(C)c(=O)n2c1=O,379.0,457.0,,,,0.836,,DOI: 10.1021/acs.orglett.7b00416
COc1ccc(C(=O)COc2c(C)c(=O)n3c(=O)c(C)c(COC(=O)c4ccccc4Cl)n23)cc1,382.0,460.0,,,,0.842,,DOI: 10.1021/acs.orglett.7b00416
C[N+]1=c2cc3c(cc2C(C)(C)CC1)=C(c1ccccc1C(=O)O)c1cc2c(cc1O3)Oc1cc3c(cc1=C2c1ccccc1C(=O)O)C(C)(C)CC[N+]=3C,590.0,612.0,,,,0.7,,DOI: 10.1021/ol403262x
C[N+]1=c2ccc3c(c2C(C)(C)CC1)Oc1cc2c(cc1C=3c1ccccc1C(=O)O)C(c1ccccc1C(=O)O)=c1ccc3c(c1O2)C(C)(C)CC[N+]=3C,617.0,640.0,,,,0.5,,DOI: 10.1021/ol403262x
CC1(C)CC[N+]2=c3c(cc4c(c31)Oc1cc3c(cc1C=4c1ccccc1C(=O)O)C(c1ccccc1C(=O)O)=c1cc4c5c(c1O3)C(C)(C)CC[N+]=5CCC4)CCC2,611.0,635.0,,,,0.55,,DOI: 10.1021/ol403262x
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3cc4c(-c5ccccc5C(=O)O)c5ccc(=[N+](CC)CC)cc-5oc4cc3oc-2c1,598.0,622.0,,,,0.17,,DOI: 10.1021/ol403262x
C=Cc1cc2ccccc2oc1=O,326.0,413.0,,,,0.08,,DOI: 10.1021/ol201983u
C=Cc1cc2ccc(OC)cc2oc1=O,333.0,425.0,,,,0.99,,DOI: 10.1021/ol201983u
C=Cc1cc2ccc(N(CC)CC)cc2oc1=O,400.0,470.0,,,,0.98,,DOI: 10.1021/ol201983u
C=Cc1cc2ccc(OC(=O)c3ccccc3)cc2oc1=O,328.0,420.0,,,,0.23,,DOI: 10.1021/ol201983u
C=CC(=O)Oc1ccc2cc(C=C)c(=O)oc2c1,320.0,430.0,,,,0.19,,DOI: 10.1021/ol201983u
C=Cc1cc2cc3c(cc2oc1=O)OCO3,363.0,448.0,,,,0.65,,DOI: 10.1021/ol201983u
O=c1oc2ccccc2cc1/C=C/c1ccccc1,351.0,440.0,,,,0.61,,DOI: 10.1021/ol201983u
COc1ccc2cc(/C=C/c3ccccc3)c(=O)oc2c1,366.0,464.0,,,,0.71,,DOI: 10.1021/ol201983u
CCN(CC)c1ccc2cc(/C=C/c3ccccc3)c(=O)oc2c1,421.0,477.0,,,,0.85,,DOI: 10.1021/ol201983u
O=c1oc2cc3c(cc2cc1/C=C/c1ccccc1)OCO3,369.0,469.0,,,,0.53,,DOI: 10.1021/ol201983u
O=c1oc2ccccc2cc1/C=C/c1ccc([N+](=O)[O-])cc1,371.0,539.0,,,,0.04,,DOI: 10.1021/ol201983u
COc1ccc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)c(=O)oc2c1,392.0,610.0,,,,0.24,,DOI: 10.1021/ol201983u
CCN(CC)c1ccc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)c(=O)oc2c1,459.0,,,,,,,DOI: 10.1021/ol201983u
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,395.0,,,,,,,DOI: 10.1021/acs.orglett.9b03297
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,390.0,,,,,,,DOI: 10.1021/acs.orglett.9b03297
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,366.0,,,,,,,DOI: 10.1021/acs.orglett.9b03297
COc1ccc(C2=c3sc(-c4ccc(OC)cc4)cc3=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c4sc(-c5ccc(OC)cc5)cc4n2[B-]3(F)F)cc1,788.0,814.0,,,,0.1,,DOI: 10.1021/ol4034622
CC(C)(C)c1ccc(C2=c3sc(-c4ccc(C(C)(C)C)cc4)cc3=[N+]3C2=Nc2c(-c4ccc(C(C)(C)C)cc4)c4sc(-c5ccc(C(C)(C)C)cc5)cc4n2[B-]3(F)F)cc1,767.0,793.0,,,,0.12,,DOI: 10.1021/ol4034622
COc1ccc(C2=c3sc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c3=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c4sc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)c4n2[B-]3(F)F)cc1,784.0,816.0,,,,0.04,,DOI: 10.1021/ol4034622
CC(C)(C)c1ccc(C2=c3sc(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)c3=[N+]3C2=Nc2c(-c4ccc(C(C)(C)C)cc4)c4sc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c4n2[B-]3(F)F)cc1,767.0,807.0,,,,0.05,,DOI: 10.1021/ol4034622
CCCCc1cc2c3c(c1)-c1ccccc1B(c1c(C)cc(C)cc1C)N3B(c1c(C)cc(C)cc1C)c1ccccc1-2,366.0,413.0,,,,,,DOI: 10.1021/acs.orglett.7b01873
CCCCCCc1ccc(-n2c3c4cccc(OC)c4nc(-c4ccc(C#N)cc4)c3c3c2c2c(-c4ccc(C#N)cc4)nc4c(OC)cccc4c2n3-c2ccc(CCCCCC)cc2)cc1,322.0,504.0,,,,0.13,,DOI: 10.1021/acs.orglett.5b03129
CCCCCCc1ccc(-n2c3c4cccc(OC)c4nc(-c4ccc(C)cc4)c3c3c2c2c(-c4ccc(C)cc4)nc4c(OC)cccc4c2n3-c2ccc(CCCCCC)cc2)cc1,315.0,464.0,,,,0.02,,DOI: 10.1021/acs.orglett.5b03129
CCCCCCc1ccc(-n2c3c4cccc(OC)c4nc(-c4ccc(OC)cc4)c3c3c2c2c(-c4ccc(OC)cc4)nc4c(OC)cccc4c2n3-c2ccc(CCCCCC)cc2)cc1,317.0,453.0,,,,0.042,,DOI: 10.1021/acs.orglett.5b03129
CCCCCCCCc1ccc(-n2c3c4ccccc4nc(-c4ccc(C#N)cc4)c3c3c2c2c(-c4ccc(C#N)cc4)nc4ccccc4c2n3-c2ccc(CCCCCCCC)cc2)cc1,314.0,510.0,,,,0.14,,DOI: 10.1021/acs.orglett.5b03129
COc1ccc(-n2c3c4ccccc4nc(-c4ccc(C#N)cc4)c3c3c2c2c(-c4ccc(C#N)cc4)nc4ccccc4c2n3-c2ccc(OC)cc2)cc1,315.0,513.0,,,,0.074,,DOI: 10.1021/acs.orglett.5b03129
CCCCc1ccc(-n2c3c4ccc(C(F)(F)F)cc4nc(-c4ccc(C#N)cc4)c3c3c2c2c(-c4ccc(C#N)cc4)nc4cc(C(F)(F)F)ccc4c2n3-c2ccc(CCCC)cc2)cc1,318.0,499.0,,,,0.14,,DOI: 10.1021/acs.orglett.5b03129
CCCCc1ccc(-n2c3c4cc(F)ccc4nc(-c4ccc(OC)cc4)c3c3c2c2c(-c4ccc(OC)cc4)nc4ccc(F)cc4c2n3-c2ccc(CCCC)cc2)cc1,305.0,527.0,,,,0.19,,DOI: 10.1021/acs.orglett.5b03129
CCC(C)[Si](C#Cc1c2cc3cc4c(cc3cc2c(C#C[Si](C(C)CC)(C(C)CC)C(C)CC)c2cc3cc5cc6c(cc5cc3cc12)OC(CC(C)C)(CC(C)C)O6)OC(CC(C)C)(CC(C)C)O4)(C(C)CC)C(C)CC,719.3773484,723.4031133,,,,,,DOI: 10.1021/ol501373s
CCCCCCOc1cc(C=O)c(OCCCCCC)cc1C=O,403.0,467.0,,,,0.208,,DOI: 10.1021/ol1007263
CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCCCCC)c(C=O)cc3OCCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=O,449.0,521.0,,,,0.52,,DOI: 10.1021/ol1007263
CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(Br)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1Br,410.0,467.0,,,,0.1872,,DOI: 10.1021/ol1007263
CCCCCCOc1cc(C=C(C#N)C#N)c(OCCCCCC)cc1C=C(C#N)C#N,477.0,564.0,,,,0.8684,,DOI: 10.1021/ol1007263
CCCCCCOc1cc(C=C2C(=O)c3ccccc3C2=O)c(OCCCCCC)cc1C=C1C(=O)c2ccccc2C1=O,512.0,622.0,,,,0.6968,,DOI: 10.1021/ol1007263
CCCCCCOc1cc(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)c(OCCCCCC)cc1/C=C1\C(=O)c2ccccc2C1=C(C#N)C#N,548.0,,,,,,,DOI: 10.1021/ol1007263
CCCCCCOc1cc(C=C2C(=C(C#N)C#N)c3ccccc3C2=C(C#N)C#N)c(OCCCCCC)cc1C=C1C(=C(C#N)C#N)c2ccccc2C1=C(C#N)C#N,542.0,,,,,,,DOI: 10.1021/ol1007263
